"id_station","lat","lon","e"
"9433003",-39.1506,-72.6503,0.00919781267642975
"9417001",-39.2,-71.8089,-0.0440015172958374
"9420003",-39.215,-72.2917,0.000966762155294418
"9420002",-39.2753,-71.9503,-0.0164028298854828
"9414002",-39.3314,-71.8083,-0.0201714253425598
"9412002",-39.3581,-71.5744,-0.0389975523948669
"9420004",-39.4875,-72.2339,0.0028427118062973
"9412003",-39.5192,-71.5478,-0.020895402431488
"10106002",-39.5469,-72.1519,-0.000103247631341219
"10111002",-39.7731,-72.4581,-0.0119518399238586
"10123004",-39.8561,-73.1786,-0.0371647334098816
"10304002",-40.2172,-72.1492,-0.0224924945831299
"10307001",-40.3172,-72.4692,-0.0164999401569366
"10360002",-40.5883,-73.1069,0.0121052706241608
"10410005",-41.2269,-72.5681,-0.0457140636444092
"10425001",-41.46,-72.9378,0.00507700026035309
"10417001",-41.6153,-73.6,0.0196349513530731
"11041001",-43.9708,-72.4056,-0.0543997144699097
"11120001",-44.3228,-72.5597,-0.0273018503189087
"11140001",-44.4975,-71.3064,-0.0542427015304565
"11144002",-44.6653,-72.2661,-0.0452202415466309
"11147003",-44.7278,-72.6814,-0.0135661923885345
"11304001",-45.1733,-72.1478,-0.0423996925354004
"11307002",-45.3719,-71.9822,-0.0387907218933105
"11318002",-45.4036,-72.4878,-0.0468050861358643
"11400001",-45.4644,-72.8178,-0.0737907600402832
"11316003",-45.5739,-72.0286,-0.0483787727355957
"12283001",-50.8986,-72.3314,-0.0488348388671875
"12286001",-51.1842,-72.9669,-0.00705788016319275
"12284010",-51.26,-72.3272,-0.0186362719535828
"12400001",-51.6975,-72.3297,-0.00523347795009613
"12293001",-51.7336,-72.4781,-0.00331071764230728
"12640001",-52.0342,-70.7333,-0.0120757853984833
"12622002",-52.4414,-71.4022,-0.046054949760437
"12802002",-52.7764,-69.2928,0.0476994562149048
"12806004",-52.8697,-69.9319,0.0851429176330566
"12449001",-52.8819,-71.5706,-0.0221987080574036
"12586004",-53.1233,-70.8772,-0.0562512540817261
"12586005",-53.1444,-70.9831,-0.0605139112472534
"12809001",-53.2908,-70.37,0.0935330867767334
"12815001",-53.3056,-69.2675,0.012168984413147
"180005",-18.3514,-70.3358,-0.202785224914551
"200006",-20.5397,-70.1786,-0.566374855041504
"230001",-23.4503,-70.4411,-0.28288200378418
"270008",-27.2639,-70.7742,-0.0642893409729004
"290004",-29.9175,-71.2011,-0.198681087493896
"330020",-33.445,-70.6828,0.0012925598025322
"340031",-34.9664,-71.2167,0.0207995820045471
"360011",-36.5872,-72.04,-0.00514873504638672
"360019",-36.7792,-73.0622,-0.0428730916976929
"380013",-38.77,-72.6369,0.0128158330917358
"390006",-39.6506,-73.0808,0.00952749192714691
"400009",-40.605,-73.0608,0.00859665811061859
"410005",-41.435,-73.0978,0.0281727027893066
"450001",-45.3961,-72.6639,-0.0478933668136597
"450004",-45.5939,-72.1086,-0.052334303855896
"450005",-45.9128,-71.6942,-0.0287185311317444
"460001",-46.5808,-71.6928,-0.0484126901626587
"470001",-47.2439,-72.5864,-0.00661797225475311
"520006",-53.0033,-70.845,-0.0300928473472595
"550001",-54.9317,-67.6156,-0.0800209045410156
"220002",-22.4989,-68.9072,-0.334708824157715
"330021",-33.3919,-70.7944,0.00570158779621124
"330019",-33.4544,-70.5478,-0.00229720428586006
"330031",-33.6367,-78.835,-0.0999927043914795
"330030",-33.655,-71.6142,-0.0453239250183105
"420004",-42.9303,-72.7008,-0.0262888693809509
"430002",-43.1889,-71.8525,-0.068911075592041
"430004",-43.6117,-71.8053,-0.0406456136703491
"530005",-53.1875,-70.3203,0.0981950092315674
"AR000087860",-45.783,-67.5,-0.1037571144104
"AR000087925",-51.617,-69.283,-0.0185163331031799
